hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11	hdp.12	hdp.13	hdp.14	hdp.15	hdp.16	hdp.17	hdp.18	hdp.19	hdp.20	hdp.21	hdp.22	hdp.23	hdp.24	hdp.25	hdp.26	hdp.27	hdp.28	hdp.29	hdp.30	hdp.31	hdp.32	hdp.33	hdp.34	hdp.35	hdp.36	hdp.37	hdp.38	hdp.39	hdp.40	hdp.41	hdp.42	hdp.43	hdp.44	hdp.45	hdp.46
0.00117595634690659	0.00103876856425664	0.00733755484308185	0.00446175288513119	0.000915312489493795	0.00268398678448759	0.00209565015750355	0.000923145223004476	0.00205929352527327	0.00312938130725109	0.0031009656802609	0.00280905252682343	0.00971475405578872	0.000244959443865521	0.000994088403328554	0.0152369964828867	0.00113918175728236	0.00196990142266276	0.00364779018364312	0.0264417861977258	0.052696750859064	0.00568602947329673	0.000746936296312923	0.000475813349656143	0.00368351647088028	0.0013103307751793	0.000398991675832711	0.000917512092538335	0.00121096069295591	0.00871769840215892	0.00209018646404431	0.00290191877966816	0.000184492647548694	0.000173867734522677	0.00138992539170438	0.000164078547498674	0.00380710961473549	0.00096249556475488	0.00134198749777141	0.00143453108749948	0.00520253233980549	0.00133900441139047	7.56091328360042e-05	0.00556971495831216	0.0033595591932562	0.00212704204823946
0.00111927674206638	0.000812501702267482	0.0035403698223063	0.00484478506479731	0.000819318716357091	0.00114960612585992	0.00217188737225669	0.000408751164653559	0.00077722864156963	0.000276983657763904	0.000844998668975844	0.0022172414597437	0.00596318121278529	0.000167705546796752	0.000463130092253291	0.0127678297233814	0.000451110422636049	0.000536514019084084	0.00132037626194265	0.00835963779246216	0.0198969577661381	0.00197239589996264	0.00012293445709052	0.000735435114612315	0.00119772152676382	0.00446644597072942	0.000227312916182821	0.00221595638065514	0.0019283004701385	0.00998006889417916	0.000985615063132563	0.00211207562407684	0.000492860408897619	0.000350899201556446	0.00320056390957633	0.000473819833493549	0.00226137499320643	0.00293640396236397	0.000781894547247083	0.00555726472638556	0.031552562652583	0.000967722286665583	0.000212767442727065	0.000156813548690607	0.00185553383794856	0.000718853533549882
0.00683313073238406	0.00288546339423498	0.00592965424825703	0.0244606347890593	0.00108595332915684	0.00706469621252376	0.00213329244767583	0.000538802759746228	0.00187513722765835	0.00118061977946673	0.00110181807350852	0.00486091111720299	0.00551097473963156	0.000752017609616427	0.000447383435183055	0.0141610444251091	0.00162282655217631	0.000981348282174707	0.00235419817501262	0.0140267079701012	0.0153927774871537	0.00163670051381763	0.000184670807379139	0.00703755027567152	0.00115158733610611	0.0106930165340619	0.000251709610914525	0.0175960316794728	0.000863353414283946	0.0462452104254876	0.00219136881772024	0.00201879843030678	0.00200783286208507	0.00105145962238239	0.00811870064722664	0.00195620640301042	0.00489379664017036	0.0238963113543706	0.00371570143872701	0.0444211940252388	0.314877570471649	0.00184948138923715	0.000954208887091574	0.00119027151415762	0.00391541952274151	0.000439280423005975
1.05641908965513e-05	4.02188313583536e-05	0.000549137516769767	0.000296999403502686	0.00128747324243754	0.000494871406450374	0.000220071779414962	0.000294255031554278	0.000453536182935924	0.0018964851714383	0.000564392507957704	0.000431372521849342	8.09523102565904e-05	1.93770472568802e-05	0.000329602032849774	9.04090499531092e-05	0.000300124318068355	0.000194403455386939	0.00107281148575974	0.000111376137308517	0.00068064126389829	0.000516511223357817	9.94133943589891e-05	4.63925498584072e-06	0.000189019221496978	0.000392049492436864	2.25631592102562e-05	1.13633260243158e-07	0.00136443838829434	0.000378169048626025	3.23922707356366e-05	0.000520243191094401	2.10168391988691e-05	2.6135181613377e-06	0.000168156439823707	2.75376583214558e-06	0.000435780175022045	5.01972992296898e-07	0.000105918152272525	3.11851488631625e-06	5.15836017508779e-05	9.92044740972349e-05	1.67146327465809e-06	0.00111092007988044	0.000314780237280144	9.00913044657816e-05
0.000251989077222065	0.000361690709098078	0.00152060085625212	0.00161184865698589	0.00296633496987594	0.000437707551296878	0.000254538621558651	0.00171851292826295	0.000866512574386723	0.00208951146269729	0.00028195062986297	0.000471716441317316	9.37520291316995e-05	0.000149727105313006	0.000429297441872116	8.96959557074174e-05	0.000197044550049344	0.000613851674430859	0.00107302199637202	0.00259313022592468	0.00448517272932158	0.000400985935742027	0.000372174942683419	0.000155290330870131	0.000531347053951823	0.00109939161785792	0.000109131229440433	0.0217367293462583	0.00227478653834566	0.00264981715461487	0.000321948426399257	0.00211163622948977	0.00138017479487746	0.000112381280937521	0.00208477098697174	0.000201713347204664	0.00107381684374051	0.0364064759937315	0.00130786297931578	9.10350030512319e-05	0.00132486848404985	0.000522182334316693	6.61702814026409e-05	0.000504448403619181	0.000822566503469453	0.000559743417234842
0.00232817712832741	0.00249990854390203	0.0241444146659311	0.00990967953644252	0.00174954250826254	0.00626333936157475	0.00311871335714902	0.00454088903654436	0.00864373252769101	0.00730303307623242	0.00843780890464469	0.0065019648350984	0.00091144458495747	0.00035059232353098	0.00118276840329973	0.00106293321693141	0.00366037060498977	0.00290296438223073	0.00633333635852836	0.094345026956018	0.0105505837156431	0.00690964096280023	0.00189852155900801	0.000884996406860559	0.0044913918423401	0.00301447784676894	0.00186746117726473	0.00102422902069169	0.00349635067884008	0.0257301513158949	0.00662468338510997	0.00261552766487952	9.21427925467662e-05	0.000126961961206037	0.00280426625534696	7.01062884767062e-05	0.0106130522990653	0.00139475078308414	0.00733008648256777	0.00430614218562469	0.00252611419838638	0.00453859241650702	5.04388623470353e-05	0.00344045147187464	0.00964887130034038	0.0075869504793011
0.000954523952608616	0.000680414421023595	0.00704766146799815	0.00208649559485161	0.00126916916595489	0.00141194281086184	0.00135141775683546	0.000452886164893182	0.00199437166312216	0.000588510729733013	0.000265455031343706	0.00171889936593944	0.000325744916834512	9.37574451917548e-05	7.94998357086247e-05	0.000192418545640779	0.000639566587777995	0.000797244994407783	0.00107282867029951	0.0308095080100254	0.00126264938961992	0.00314516519020392	0.000580322403265482	0.000415955832266458	0.000881724147458417	0.00280934759617011	0.000465508075632249	0.000469422640156159	0.00350941011120625	0.00933653806069604	0.00179219127261623	0.000764389654868734	0.000100684118822169	1.08667334076673e-05	0.00169497241520073	4.37734027068141e-05	0.00335643913267746	0.000555338996040462	0.00422680743815627	0.00154973102097116	0.00140194742919484	0.00112340563173525	1.00287796479485e-05	0.00197056061788317	0.00293851387688347	0.00256785811848064
0.00028391349717156	0.000302043060515393	0.00183345878538571	0.000864715729243532	0.000246326264090117	0.000578527274445349	0.000458309767760168	0.00024785815831869	0.00083276368437811	6.53408674173141e-05	0.000610259579702492	0.000678256164489052	4.35585477632921e-05	2.35982937721585e-05	3.60550198098439e-05	0.000112051265475363	0.0003985939329849	0.000209609538000293	0.000446621892706285	0.00865265049929614	6.62863407836526e-05	0.000402108585634992	9.78377442840047e-05	0.00017544365360432	0.00031055667507598	0.000469323465247629	9.9967050946786e-05	0.000264933761001918	0.00104379355175204	0.0035513684325242	0.000548315468125872	0.000318090295713185	4.1981912783948e-05	1.42367962999185e-05	0.000639866870687112	1.31951279456976e-05	0.00091434102354742	0.000370970590632215	0.000889553905017116	0.000664841742133422	0.00169217930341386	0.000419394015308628	5.70263940765701e-06	0.000500669763891697	0.000772532611678576	0.000501986018443806
0.000425300798374869	0.000416992328187499	0.00177942268499086	0.00169216206155273	0.000225957545735093	0.000667151514937628	0.000722507043739124	0.000109895092886266	0.000926631877804394	0.000176416107362625	0.000809939058329884	0.000447855997303768	1.80130797036146e-05	2.34202894010323e-05	0.000324261244664525	7.25018116685365e-05	0.000622949930022376	0.000139491766740195	0.000417461876769773	0.00605533963952789	0.000337404501409369	0.000418679205630468	0.000170727991777615	0.000303681256889524	0.00117485140409297	0.000844833948781542	5.88463428090542e-05	0.000832490376071402	0.000744291541117345	0.00363471031630762	0.000420166024729395	0.00083208780660562	0.000134849423923779	1.80195199544863e-05	0.00102653300181377	4.40602533143293e-05	0.000992971462670402	0.00123042992405575	0.00142071486062303	0.00176106380374659	0.00892337018793922	0.000276937933451928	1.21918497680943e-05	0.000200267905556679	0.000785605197422794	0.000234612772046306
4.14109718376934e-05	0.000187558051735953	0.000742102988976923	0.0010934863439451	0.00163471944272829	0.000265390221373047	0.000411458678304966	0.00100526524776133	0.00047309569486847	0.00111045826197214	0.000343666920874699	0.000610290953254556	4.37338101604084e-05	1.37317657725922e-05	0.000302987905725627	0.000102229658665165	0.000284666182691549	0.000163878596860229	0.000712657901083534	0.00126430102523231	0.00515494584405958	0.000717573205558141	0.000142556363210336	5.26703175646399e-05	0.00128045004312903	0.000529015583883293	5.04773378788592e-05	0.00308238959429584	0.00271583870061232	0.00230244039491691	0.000166655196045813	0.000618385110649914	0.000231236996801351	1.49245642371127e-05	0.000942952459387468	5.85748940545966e-05	0.00062024868406385	0.00472517844575157	0.000318003200460076	1.46100286454816e-05	0.000355452520110934	0.000279231313659053	1.44532412573376e-05	0.000324963016563667	0.000477075223991182	0.000270700482073793
2.26003691816028e-05	3.17953818953396e-05	0.000901635567444661	0.000381165381309428	0.000164682355662924	0.000412252224392684	0.000247010163524195	0.000427877416255235	0.000196250013698207	0.000432813574969845	0.000339323252299093	0.000345452957750483	1.36109333989042e-05	1.18245760819544e-05	3.68006832365682e-05	8.77417657390324e-05	0.000108417588070153	7.9257197890111e-05	0.000221472200596851	0.00173176771481204	0.000801842207497233	0.000104829356101309	8.25004694842136e-05	8.04674748164432e-06	0.000602299799519099	0.000211551074795121	2.45664017408454e-05	8.95954551917205e-07	0.000746469892877523	0.00149984718543143	6.35125032187425e-05	0.000370409636902517	5.66833471003983e-05	5.63969708499189e-06	0.000231976258559028	1.45720108617704e-05	0.000266888218896837	3.4071416852152e-06	8.94855253897922e-05	1.35420440953733e-05	6.90745931491641e-05	0.000100116215463982	4.32614024029153e-06	3.58970774111028e-05	0.000217106622562404	0.000163631744285387
0.000152339137019854	0.000135388637482192	0.00166587651012946	0.00102071661771491	0.000224158530302432	0.000244291181120207	0.000819794832715149	0.00026813466997362	0.000499029512029034	0.000292666793568487	0.000340641865973831	0.00075783853589499	3.67055098417656e-05	7.90085115841557e-05	2.22988872372781e-05	0.000199179302560316	0.000436777298660156	8.93695433434584e-05	0.000281048851941174	0.0052103175133391	0.00190006399559728	0.00102121155469102	0.000136944775175527	9.81073881083454e-05	0.000551065614094469	0.000382284668524908	5.30972991797826e-05	6.00966978835977e-05	0.000956307100913117	0.00247657218906076	0.000231740092510714	0.000571401275160754	2.81087282881427e-05	1.93950558288745e-05	0.000375073173227949	1.01545115060368e-05	0.000650991095431413	0.000149180098648234	0.00045829461483073	4.99816769450686e-05	0.000658728523508337	0.000111267513718815	6.29256762224222e-06	0.00145288697521779	0.000496069669890196	0.000373076964421272
0.000687057048196446	0.000698206172097871	0.00403909179968079	0.00395898074622701	0.000564124151358992	0.00137971318250045	0.00131165850131079	0.000490603710724287	0.000868782874878894	0.000392282116794007	0.000867570232466937	0.00119092827889355	3.57490779032169e-05	0.000182937635125979	0.000111763877592686	0.000300306197993072	0.00039484070346015	0.00035269246456716	0.000520019210167405	0.0123409594571246	0.00431219582943208	0.00168958039952941	8.38096623875546e-05	0.000148083944713465	0.000242042131599775	0.00113492592411475	0.000126747516812051	0.00271457621292878	0.00101094742423092	0.00675323305031188	0.000924714830034993	0.00312629248702421	0.000102651212146201	0.00019223113844576	0.00193980046294545	0.00011594501555763	0.00182927527243409	0.00419936173632056	0.00155903187233133	0.00196761201573754	0.0215109548450787	0.000494072646640361	9.3601943380853e-05	0.0012790695477535	0.00156002348192347	0.00116205838837918
0.00144011058623324	0.000960938954818899	0.0209019010065825	0.00758591075440438	0.00222997622021557	0.0035840700495305	0.00122766790095449	0.00406983669563771	0.00178781797795949	0.00295282557042279	0.00298544478028587	0.0045919684191432	0.000401084935663447	0.000106294038758214	0.000122946740300477	0.000541836674374709	0.00100135110518152	0.00159690162543557	0.00486519238709851	0.0551583298581431	0.0175081666879892	0.00398818298722665	0.00116876109197922	0.000391132556415835	0.00129856088049546	0.000640643120783253	0.00145554115149334	0.000379050691019444	0.00127803043514061	0.0567095410727393	0.00299425863185829	0.00143612982252037	0.000104980664766765	0.000141061203918517	0.00084303638537662	8.38177475159311e-05	0.0109445424063852	0.000317460269653366	0.00309998319114836	0.00145092109039514	0.00149236696099954	0.00176346911137724	6.03693206258863e-05	0.00174573155409784	0.00897542126116235	0.0068289379412533
0.000351709057025205	0.000636477888665492	0.00590774740788465	0.00261648503058589	0.000824172435846551	0.00119991710096788	0.00094441793680398	0.000655967577531397	0.00203283579261451	0.000257830386386125	0.000320267991940633	0.0014242743066277	0.000120019133156646	5.41133288223635e-05	5.39948046057395e-05	9.42200126431999e-05	0.000411572255997139	0.000429898644397269	0.0010964531163599	0.0159523732984095	0.00393818159281252	0.00233042125384168	0.000234325989505449	0.000199004468834314	0.000481901593205359	0.000651390460075582	0.00017470724246251	0.000257747914128208	0.000615459119614651	0.0182122786525849	0.000915027396471582	0.00169289318800922	0.000150741467357406	0.000108736110870392	0.00258801075030209	0.000131434948363448	0.00265250179816604	0.000485740440658497	0.00106026977616119	0.00036120661464063	0.00168921472860059	0.000538769013796365	5.49616453255219e-05	0.000527120241984088	0.00212907292749593	0.00127851163704943
0.00027894577088917	0.000255149645483597	0.0030014927076011	0.00184902694622864	0.000260567463437924	0.000414616474901251	0.000457754064355165	0.0002096697279565	0.000858348224539879	0.000322182402505537	0.000312020192681001	0.000471903251986268	3.26110464119926e-05	7.17103323679817e-05	7.00819186467207e-05	0.000374452412785554	0.00015574466342943	0.000374787864253858	0.000675872245620345	0.00708663018287059	0.00281771991758383	0.00046820652042901	0.000123728499462017	0.000272054507846266	0.000634156134263591	0.000220402331774449	0.000187143966941718	0.000171391735271752	0.000511656386964201	0.00928782916710152	0.000404809125463854	0.00105690090854874	0.000132157612006682	1.98764933849104e-05	0.00105940899100632	6.11565495222331e-05	0.00148723523164026	0.000246054611499132	0.0016721946831917	0.000284895558586891	0.0020577113778899	0.000329938160440461	1.40599557809475e-05	0.000324963016563667	0.001181013838349	0.000989468701888385
0.000320427706942986	0.000405199281147774	0.00166389048049154	0.00178512238761187	0.000375408639865792	0.0006828010611611	0.000313178561820006	0.000111109425780682	0.00151092863716437	6.99108711586628e-05	0.000230292000017375	0.000519612849258648	2.29877498389048e-05	1.49015087828501e-05	2.71655420951703e-05	5.68098415734491e-05	0.000185732201366968	0.000372443843613855	0.000570200214387874	0.00748117980396934	0.00131899277928602	0.000619687362150992	6.97993443025473e-05	0.000174257938310173	0.000287548139185991	0.000541331500361833	7.18919130530178e-05	0.000658638043664384	0.000596708209365275	0.00742435558833902	0.000372156203573303	0.000977904038858551	0.000142717797219907	0.000204267077346657	0.00186579289332945	0.00017193825414459	0.00102502493713979	0.00101504586238596	0.00112559607527306	0.00137295821823723	0.00424853216489558	0.000256451806280629	0.000104417293981582	0.000600803716670036	0.000758400659180369	0.00054233941523577
1.53130145318134e-05	8.35920096887658e-06	0.000127539153859727	0.000202696342358468	0.000235574430245926	7.64817807374916e-05	0.000819477287912289	0.000418722119173544	0.000163941891309626	0.000346322277014058	0.00010815217649856	0.000175531204990144	9.97715969869398e-06	1.21805848242068e-05	7.65401576255202e-05	7.54301741037136e-05	0.000170757581528427	9.45759738034657e-05	0.000247216789252402	0.000368498931355401	0.000665592156494227	0.000214810598697731	5.25116030063268e-05	1.57596527930917e-05	0.000163093360834265	0.00029375486161969	1.21051834665035e-05	0.000263136752969739	0.000988523214934968	0.000510373187339032	1.80864624064253e-05	0.000462839426826082	2.59345725089494e-05	2.34528866583199e-05	0.000106122405007127	1.31951279456976e-05	0.000102615697957711	0.000394889603715162	3.66741407912647e-05	2.15020889421805e-06	0.000135481068966386	2.31091369494796e-05	7.86570952780278e-06	8.87980335958858e-05	5.23856859847315e-05	7.08957140256293e-05
0.000231344038021512	0.000156703892130434	0.00513264349466168	0.00195000119118165	0.000500784319414442	0.00141933057673672	0.000416989250288099	0.00259140266915293	0.00116475147173321	0.00102564595111591	0.000827184456781842	0.00139192424149929	0.000175602906916362	8.01019670067881e-05	1.98948015113407e-05	9.35575753657813e-05	0.000242595543579945	0.000238782076927001	0.00124233482260641	0.00899934383386389	0.00753967307764107	0.00103032347334282	9.78857065749005e-05	8.49762627472644e-05	0.000500012430571796	0.000497816411278456	0.000170491685364297	5.05981227966056e-05	0.00228518710018102	0.0155931804401726	0.000420773099454156	0.00103151017848145	4.44148966320929e-05	1.60937697303427e-05	0.000515096197544939	1.50883419552977e-05	0.00205255791868722	7.33884514738065e-05	0.000740323265994076	0.000165295528768763	0.000610109496570728	0.000235720210279821	1.05203864934362e-05	0.000249390222013977	0.0015588899594967	0.00105695186650243
4.44090366035301e-05	0.000272547919904511	0.000923924163270939	0.000725064198458965	0.000335588821765691	0.000381770624978731	0.000181543010001365	0.00023786279509731	0.000308629888060651	9.09411287963491e-05	0.000114098865619925	0.000169186827271494	1.70794596961192e-05	1.05531162881959e-05	2.32784842880727e-05	6.98286824196589e-05	0.000129433758495727	0.00024046871998367	0.000192043676226301	0.00214128105836853	0.00137807662897746	0.000389505687179036	8.47120640088534e-05	0.000138249031124789	0.00024142459569898	0.000412578892753085	5.43954703218762e-05	6.38101745548773e-05	0.000394794221947584	0.00339370631218985	9.25205520988257e-05	0.00109666611867885	4.65890524112863e-05	1.25861532506526e-05	0.000975682072848976	1.45720108617704e-05	0.000259264044714335	0.000126591313994874	0.000306809736547524	4.80023455788679e-05	0.000555264862525254	7.61514443087859e-05	6.78417446772989e-06	4.91223164572985e-05	0.000194001833657914	0.000404557732743122
5.6327557605173e-05	7.79646401711796e-05	0.00043285789560606	0.000302247118154824	6.12329313203944e-05	7.27017370672344e-05	2.50860394258864e-05	0.000121001052021132	0.000245978326401713	2.80163089367577e-05	8.6097716409325e-05	0.000126337386688616	1.18605349819908e-05	2.41577360814123e-05	3.0354976416201e-05	7.31057985979476e-05	4.61781275455777e-05	8.65071335234544e-05	9.47727368780063e-05	0.00136536830882302	0.000641607275588764	0.000128066671009117	6.55537933676966e-05	3.97540791177087e-05	6.19452391522233e-05	0.000131820813533422	1.83108614193418e-05	5.73002998959472e-05	0.000152730221695237	0.00101513201623774	6.52949328025244e-05	0.000791820431233146	2.93511030191104e-05	7.90933127773252e-06	0.000481722530866836	6.48282372984272e-06	8.37097117022084e-05	9.7018830086183e-05	0.000131258910852331	3.94015100019957e-05	0.000520282879728682	7.30795772423604e-05	3.04796244202358e-06	7.74621144134323e-05	7.70901186877433e-05	0.00010015832522995
0.000102411996939835	2.46739626496759e-05	0.000152567633685677	0.000251441308553696	0.000103872011860269	0.00017525644484177	0.000156126194739166	2.91175467061569e-05	0.000248947180891475	1.66284959574391e-05	5.87688016211398e-05	3.3810678215877e-05	7.40497537530215e-06	9.37320159958797e-05	2.43792255370466e-05	6.94448584677428e-05	0.00014024344250961	7.58651295601062e-05	2.77036261902912e-05	0.00139452224439299	0.000198613083630736	0.000122822511920062	1.7893487266423e-05	5.13618097481208e-05	5.04675891339874e-05	0.000408519552892069	2.20382921716739e-05	9.16911147412049e-05	7.76945461130212e-05	0.000649925334367051	3.1478173197006e-05	0.00161637575920323	5.44056600936243e-05	2.75107174877653e-05	0.000564483369199291	1.94484711895282e-05	6.35927033044579e-05	0.000132169488871773	0.000362108557571063	0.000106656057070816	0.00100113691444089	1.90483811698897e-05	1.10119933389239e-05	7.55727945496901e-05	2.78719392974375e-05	0.000286398209367073
4.39908793821424e-06	1.06576273241211e-05	3.85096618835464e-05	8.56007780611591e-05	8.16499453917317e-05	3.02858422289867e-05	7.99815972201916e-05	0.000320789324029431	0.000201139891681344	0.000143634084531809	0.000112573410584445	0.000136717696002434	1.51560244363386e-06	1.05022578964455e-05	0.000132579792748803	1.85073285241166e-05	0.000188437016011718	6.39421784200895e-05	0.000103240418853824	2.8711930229678e-05	0.000288275314203111	0.000137301619786178	0.000113684840472207	5.60240883319061e-06	3.91283523348953e-05	0.000196572024522412	8.97522635975764e-06	1.02182524018655e-05	0.000469819219334896	6.05243842789109e-05	6.13318229168702e-06	0.000212729750798615	5.59068628935435e-06	3.85150044828714e-06	5.82575409556368e-05	2.29480486012132e-06	5.16930944284546e-05	1.38983772242204e-05	2.51542008479298e-05	6.40790730064983e-07	0.000306833493173325	1.96304929655822e-05	1.76978464375562e-06	3.7786397274845e-05	2.95669261038191e-05	5.20413785266352e-05
0.000416898588955178	0.000927599068163363	0.00328554902248156	0.00539735171282715	0.000581420054763599	0.000996245535728102	0.00110357403820376	0.000419115709483543	0.000554258937463569	0.000312702477389185	0.000478811894950237	0.00226059898428884	5.14231000910325e-05	8.99430658104792e-05	0.000330191044296094	0.000473338711544688	0.000267848459068533	0.00176023553801246	0.000584083174461368	0.00328882821465212	0.000562637523662233	0.00128854063810759	0.000217093316024702	9.29462649024267e-05	0.000664032095257255	0.00410551808389368	0.00028050031753756	0.00170689394313249	0.00265486620771714	0.00241670125742692	0.00083333265670112	0.0222950696600486	0.000100011165842895	0.000150552401451796	0.00238039141338884	9.08742724608042e-05	0.00143015923154474	0.00257455673086675	0.00273600905625854	0.000400209410410585	0.0126504336431808	0.00076753894950352	8.60311979603429e-05	0.00148878405262889	0.00139199732107335	0.00158487326047427
0.000186042747755983	0.000108256171720692	0.00106922943055617	0.000388439946074173	0.000169077265847411	0.000485481954430636	0.000169132300622946	0.000448792622263343	0.000428213600523252	0.00025157109501086	0.000242443929961033	0.000254212368883224	5.09217939964238e-05	0.000100369036119299	5.17369273948461e-05	5.8276945308438e-05	0.000186502953858658	0.000124845394183508	0.000236381936922106	0.00137579687232049	0.000703361317099754	0.000498648787047148	0.000131306541423554	3.40634131590637e-05	0.000110666692290857	0.000289100841396869	3.7886652401667e-05	8.21546619007984e-05	0.000735183040865228	0.00117246074236541	0.000271405136633943	0.00593932801879303	3.77371324531419e-05	1.6643984080098e-05	0.000794527468108534	8.94973895447314e-06	0.00028204003651137	0.000107635558873262	0.000874691472377671	3.69380256397459e-05	0.00138445643779655	0.00024516024012322	6.29256762224222e-06	0.000298512538471276	0.000165928614677219	0.000512564921619712
0.00121418710478527	0.00130830406465354	0.00771840000657572	0.00795015172481545	0.000595250740522746	0.00375729447964945	0.00115102052416433	0.0044981178724952	0.00124809769557078	0.000806919826645807	0.00168984220693113	0.0026544430903237	0.000179650077318342	0.000171799647332654	0.0028854939712642	0.00192288980702696	0.00174804271473926	0.0035982595045717	0.000904671504365222	0.00617031627867085	0.00105236007246245	0.00292233456521604	0.00140012940687943	0.000152715525166657	0.00281652800767533	0.00876763113076885	0.000557932787234607	0.000232248173478642	0.00804957569818817	0.00362637546114086	0.00245639466887902	0.0975635193522872	0.000123823348186441	8.56958849743889e-05	0.00286571478723936	0.000101028783966841	0.00273778057333951	0.000301346936600635	0.00909355453607974	6.31677261904058e-05	0.00182766037238024	0.00244507994376239	4.72925785359142e-05	0.00141698989780669	0.00268292046014866	0.00388117775952822
0.00349889784169921	0.0117212658633824	0.0143559074062743	0.0421670302391023	0.00347119424035429	0.0116674714883279	0.0108010747727246	0.00407926760763933	0.00386806812316048	0.00136270919225031	0.0219493329676378	0.011853153367941	0.00647182551614182	0.0330068165248171	0.0364927660151925	0.0108073368591363	0.00771439945464809	0.00848023092810521	0.00559703897491213	0.00201317317724111	0.00303117130400129	0.0299880317063089	0.0433147893175281	0.00121244569136158	0.00345216409866669	0.0279137445955406	0.00124349749224128	0.00172302403874034	0.0147958456739007	0.00999283122441049	0.00946301443444361	0.0060138681719572	0.00470052479461605	0.00257060144205679	0.0273286710125816	0.00579541493399338	0.00635808387976729	0.00488778632194374	0.0221083660384584	0.000530873760167836	0.00252700357083036	0.0225604650217613	0.00321579701907307	0.0222524093551562	0.00656323256866299	0.00204317864644981
0.00367140052455745	0.0125085371457036	0.0300223233465167	0.0779260867393834	0.00751644947569899	0.0214907600299588	0.0186967336785875	0.0116507552478347	0.00429580146781039	0.00380017842791617	0.00248144994966515	0.0763499053129083	0.0061739384182318	0.0349113615790839	0.0526219400685657	0.00995844491991854	0.00737944765597699	0.00976373624268367	0.010265597265596	0.004193926233342	0.0054510911973098	0.0388360584288212	0.0220633590353835	0.001194395190573	0.00865487212135773	0.0337131105766419	0.00216417026373211	0.00149798939203213	0.0294386407802591	0.0181274831700604	0.0082057566178103	0.00519822627703917	0.00727146400351219	0.00239205688556119	0.0256181242195978	0.0076778433607509	0.0161842754194592	0.00291757997515284	0.0231646403698619	0.000640377776038941	0.00136874419128623	0.0156916370067264	0.00355598895615054	0.00583044109950859	0.0143750877619145	0.00398944088961068
7.20471716684518e-05	0.000557148421726195	0.0014889557110717	0.00380100541397018	0.000311833366304215	0.000557874891431445	0.0474431517401336	0.00145834871632412	0.000535179681404366	0.000132523241476209	0.00148610346659915	0.0019506205514266	0.000706428753085065	0.000817065492665114	0.00200066092514879	0.000604150590385533	0.000486608122796785	0.000634482061217555	0.000408757907372001	0.000223097591289136	0.000523369308000115	0.00129694513353917	0.000412663998105198	0.000149411638861605	0.00109646693337474	0.00209409363637026	0.000136657006500485	3.64901164864166e-05	0.000963301318574473	0.000402300121304815	0.000241405401034231	0.000847184149204341	0.000270527097668202	0.000945612136848213	0.00278476900797186	0.000651036138816418	0.00103712462793495	0.000105088045937356	0.000720719157669454	2.99035674030325e-05	0.0012703203074857	0.000257265360115572	0.000459554079161877	0.00150389861153883	0.00092047317887307	0.000291943602160895
1.3856514447809e-05	7.73490161821564e-05	0.000338023531913469	0.000937733323237325	9.15203824132091e-05	0.000324666048409415	0.0049241672579395	0.000364177824818046	0.000940471978881665	4.67701484823973e-05	0.000105773500850015	0.000190977983875109	4.4011448052983e-05	0.000131545230262259	0.000407944732596479	9.33237739737512e-05	8.50221382137113e-05	8.07785574401131e-05	9.34881925295691e-05	6.7138769501149e-05	0.000123707176271682	0.000124421903548396	3.7053534288724e-05	4.8579791663146e-06	0.000142448496840425	0.000451638188400909	5.76566441882676e-05	1.86475093732361e-07	0.000400806045677879	8.48955007865036e-05	5.79506318886996e-05	0.000594908885569158	1.62544027301599e-05	0.000116645442148125	0.000253961893361884	4.28554807627656e-05	0.000218220924719448	9.28650035749262e-07	0.000126594967555434	1.31006104813285e-06	0.000103167203501756	7.60813103574976e-05	4.28681169265251e-05	6.23475555034943e-05	0.000243008139697423	0.000257647480574489
6.57909941135273e-06	1.12714363839314e-05	3.36105741867646e-05	0.000373950304807946	7.01133061574545e-05	4.86429033205788e-05	0.000513985956528169	9.7278845352564e-05	3.48403806298486e-05	2.5337025501121e-05	0.000181063756160511	0.000273666339260441	1.59588931316997e-05	7.95933830892847e-06	0.000467090254317911	2.78165206167821e-05	6.12820040131598e-05	0.000141783197173532	1.71974281832574e-05	4.55035289384073e-05	0.000336807221660259	3.70551358506717e-05	4.9445569151284e-05	6.12811431959274e-06	0.000218671591905872	0.000180791448544661	1.04203602726543e-05	1.1071958690359e-07	0.000113423786257904	5.28629854096293e-05	1.56899871949028e-05	0.000324681214519279	1.48567311578213e-05	8.45954562748783e-06	0.000106034579568501	2.00795425260615e-06	2.99736755729178e-05	4.01578393837519e-07	5.37441732579068e-05	1.53789775215596e-06	0.000161569327323152	2.59986557425557e-05	2.2613914892433e-06	6.99048349584633e-05	2.87829947058676e-05	2.85801013220046e-05
